x,y,U,Err(U),Err(DU),Last Update Type, DU_x,DU_y
0.625,0.554688,inf,inf,inf,inf,inf,0
0.625,0.5625,inf,inf,inf,inf,inf,0
0.625,0.570312,inf,inf,inf,inf,inf,0
0.625,0.578125,inf,inf,inf,inf,inf,0
0.625,0.585938,inf,inf,inf,inf,inf,0
0.625,0.59375,inf,inf,inf,inf,inf,0
0.625,0.601562,inf,inf,inf,inf,inf,0
0.625,0.609375,inf,inf,inf,inf,inf,0
0.625,0.617188,inf,inf,inf,inf,inf,0
0.625,0.625,inf,inf,inf,inf,inf,0
0.625,0.632812,inf,inf,inf,inf,inf,0
0.625,0.640625,inf,inf,inf,inf,inf,0
0.625,0.648438,inf,inf,inf,inf,inf,0
0.625,0.65625,inf,inf,inf,inf,inf,0
0.625,0.664062,inf,inf,inf,inf,inf,0
0.625,0.671875,inf,inf,inf,inf,inf,0
0.625,0.679688,inf,inf,inf,inf,inf,0
0.625,0.6875,inf,inf,inf,inf,inf,0
0.625,0.695312,inf,inf,inf,inf,inf,0
0.625,0.703125,inf,inf,inf,inf,inf,0
0.625,0.710938,inf,inf,inf,inf,inf,0
0.625,0.71875,inf,inf,inf,inf,inf,0
0.625,0.726562,inf,inf,inf,inf,inf,0
0.625,0.734375,inf,inf,inf,inf,inf,0
0.625,0.742188,inf,inf,inf,inf,inf,0
0.625,0.75,inf,inf,inf,inf,inf,0
0.625,0.757812,inf,inf,inf,inf,inf,0
0.625,0.765625,inf,inf,inf,inf,inf,0
0.625,0.773438,inf,inf,inf,inf,inf,0
0.625,0.78125,inf,inf,inf,inf,inf,0
0.625,0.789062,inf,inf,inf,inf,inf,0
0.625,0.796875,inf,inf,inf,inf,inf,0
0.625,0.804688,inf,inf,inf,inf,inf,0
0.625,0.8125,inf,inf,inf,inf,inf,0
0.625,0.820312,inf,inf,inf,inf,inf,0
0.625,0.828125,inf,inf,inf,inf,inf,0
0.625,0.835938,inf,inf,inf,inf,inf,0
0.625,0.84375,inf,inf,inf,inf,inf,0
0.625,0.851562,inf,inf,inf,inf,inf,0
0.625,0.859375,inf,inf,inf,inf,inf,0
0.625,0.867188,inf,inf,inf,inf,inf,0
0.625,0.875,inf,inf,inf,inf,inf,0
0.625,0.882812,inf,inf,inf,inf,inf,0
0.625,0.890625,inf,inf,inf,inf,inf,0
0.625,0.898438,inf,inf,inf,inf,inf,0
0.625,0.90625,inf,inf,inf,inf,inf,0
0.625,0.914062,inf,inf,inf,inf,inf,0
0.625,0.921875,inf,inf,inf,inf,inf,0
0.625,0.929688,inf,inf,inf,inf,inf,0
0.625,0.9375,inf,inf,inf,inf,inf,0
0.625,0.945312,inf,inf,inf,inf,inf,0
0.625,0.953125,inf,inf,inf,inf,inf,0
0.625,0.960938,inf,inf,inf,inf,inf,0
0.625,0.96875,inf,inf,inf,inf,inf,0
0.625,0.976562,inf,inf,inf,inf,inf,0
0.625,0.984375,inf,inf,inf,inf,inf,0
0.625,0.992188,inf,inf,inf,inf,inf,0
0.625,1,inf,inf,inf,inf,inf,0
0.632812,-1,inf,inf,inf,inf,inf,0
0.632812,-0.992188,inf,inf,inf,inf,inf,0
0.632812,-0.984375,inf,inf,inf,inf,inf,0
0.632812,-0.976562,inf,inf,inf,inf,inf,0
0.632812,-0.96875,inf,inf,inf,inf,inf,0
0.632812,-0.960938,inf,inf,inf,inf,inf,0
0.632812,-0.953125,inf,inf,inf,inf,inf,0
0.632812,-0.945312,inf,inf,inf,inf,inf,0
0.632812,-0.9375,inf,inf,inf,inf,inf,0
0.632812,-0.929688,inf,inf,inf,inf,inf,0
0.632812,-0.921875,inf,inf,inf,inf,inf,0
0.632812,-0.914062,inf,inf,inf,inf,inf,0
0.632812,-0.90625,inf,inf,inf,inf,inf,0
0.632812,-0.898438,inf,inf,inf,inf,inf,0
0.632812,-0.890625,inf,inf,inf,inf,inf,0
0.632812,-0.882812,inf,inf,inf,inf,inf,0
0.632812,-0.875,inf,inf,inf,inf,inf,0
0.632812,-0.867188,inf,inf,inf,inf,inf,0
0.632812,-0.859375,inf,inf,inf,inf,inf,0
0.632812,-0.851562,inf,inf,inf,inf,inf,0
0.632812,-0.84375,inf,inf,inf,inf,inf,0
0.632812,-0.835938,inf,inf,inf,inf,inf,0
0.632812,-0.828125,inf,inf,inf,inf,inf,0
0.632812,-0.820312,inf,inf,inf,inf,inf,0
0.632812,-0.8125,inf,inf,inf,inf,inf,0
0.632812,-0.804688,inf,inf,inf,inf,inf,0
0.632812,-0.796875,inf,inf,inf,inf,inf,0
0.632812,-0.789062,inf,inf,inf,inf,inf,0
0.632812,-0.78125,inf,inf,inf,inf,inf,0
0.632812,-0.773438,inf,inf,inf,inf,inf,0
0.632812,-0.765625,inf,inf,inf,inf,inf,0
0.632812,-0.757812,inf,inf,inf,inf,inf,0
0.632812,-0.75,inf,inf,inf,inf,inf,0
0.632812,-0.742188,inf,inf,inf,inf,inf,0
0.632812,-0.734375,inf,inf,inf,inf,inf,0
0.632812,-0.726562,inf,inf,inf,inf,inf,0
0.632812,-0.71875,inf,inf,inf,inf,inf,0
0.632812,-0.710938,inf,inf,inf,inf,inf,0
0.632812,-0.703125,inf,inf,inf,inf,inf,0
0.632812,-0.695312,inf,inf,inf,inf,inf,0
0.632812,-0.6875,inf,inf,inf,inf,inf,0
0.632812,-0.679688,inf,inf,inf,inf,inf,0
0.632812,-0.671875,inf,inf,inf,inf,inf,0
0.632812,-0.664062,inf,inf,inf,inf,inf,0
0.632812,-0.65625,inf,inf,inf,inf,inf,0
0.632812,-0.648438,inf,inf,inf,inf,inf,0
0.632812,-0.640625,inf,inf,inf,inf,inf,0
0.632812,-0.632812,inf,inf,inf,inf,inf,0
0.632812,-0.625,inf,inf,inf,inf,inf,0
0.632812,-0.617188,inf,inf,inf,inf,inf,0
0.632812,-0.609375,inf,inf,inf,inf,inf,0
0.632812,-0.601562,inf,inf,inf,inf,inf,0
0.632812,-0.59375,inf,inf,inf,inf,inf,0
0.632812,-0.585938,inf,inf,inf,inf,inf,0
0.632812,-0.578125,inf,inf,inf,inf,inf,0
0.632812,-0.570312,inf,inf,inf,inf,inf,0
0.632812,-0.5625,inf,inf,inf,inf,inf,0
0.632812,-0.554688,inf,inf,inf,inf,inf,0
0.632812,-0.546875,inf,inf,inf,inf,inf,0
0.632812,-0.539062,inf,inf,inf,inf,inf,0
0.632812,-0.53125,inf,inf,inf,inf,inf,0
0.632812,-0.523438,inf,inf,inf,inf,inf,0
0.632812,-0.515625,inf,inf,inf,inf,inf,0
0.632812,-0.507812,inf,inf,inf,inf,inf,0
0.632812,-0.5,inf,inf,inf,inf,inf,0
0.632812,-0.492188,inf,inf,inf,inf,inf,0
0.632812,-0.484375,inf,inf,inf,inf,inf,0
0.632812,-0.476562,inf,inf,inf,inf,inf,0
0.632812,-0.46875,inf,inf,inf,inf,inf,0
0.632812,-0.460938,inf,inf,inf,inf,inf,0
0.632812,-0.453125,inf,inf,inf,inf,inf,0
0.632812,-0.445312,inf,inf,inf,inf,inf,0
0.632812,-0.4375,inf,inf,inf,inf,inf,0
0.632812,-0.429688,inf,inf,inf,inf,inf,0
0.632812,-0.421875,inf,inf,inf,inf,inf,0
0.632812,-0.414062,inf,inf,inf,inf,inf,0
0.632812,-0.40625,inf,inf,inf,inf,inf,0
0.632812,-0.398438,inf,inf,inf,inf,inf,0
0.632812,-0.390625,inf,inf,inf,inf,inf,0
0.632812,-0.382812,inf,inf,inf,inf,inf,0
0.632812,-0.375,inf,inf,inf,inf,inf,0
0.632812,-0.367188,inf,inf,inf,inf,inf,0
0.632812,-0.359375,inf,inf,inf,inf,inf,0
0.632812,-0.351562,inf,inf,inf,inf,inf,0
0.632812,-0.34375,inf,inf,inf,inf,inf,0
0.632812,-0.335938,inf,inf,inf,inf,inf,0
0.632812,-0.328125,inf,inf,inf,inf,inf,0
0.632812,-0.320312,inf,inf,inf,inf,inf,0
0.632812,-0.3125,inf,inf,inf,inf,inf,0
0.632812,-0.304688,inf,inf,inf,inf,inf,0
0.632812,-0.296875,inf,inf,inf,inf,inf,0
0.632812,-0.289062,inf,inf,inf,inf,inf,0
0.632812,-0.28125,inf,inf,inf,inf,inf,0
0.632812,-0.273438,inf,inf,inf,inf,inf,0
0.632812,-0.265625,inf,inf,inf,inf,inf,0
0.632812,-0.257812,inf,inf,inf,inf,inf,0
0.632812,-0.25,inf,inf,inf,inf,inf,0
0.632812,-0.242188,inf,inf,inf,inf,inf,0
0.632812,-0.234375,inf,inf,inf,inf,inf,0
0.632812,-0.226562,inf,inf,inf,inf,inf,0
0.632812,-0.21875,inf,inf,inf,inf,inf,0
0.632812,-0.210938,inf,inf,inf,inf,inf,0
0.632812,-0.203125,inf,inf,inf,inf,inf,0
0.632812,-0.195312,inf,inf,inf,inf,inf,0
0.632812,-0.1875,inf,inf,inf,inf,inf,0
0.632812,-0.179688,inf,inf,inf,inf,inf,0
0.632812,-0.171875,inf,inf,inf,inf,inf,0
0.632812,-0.164062,inf,inf,inf,inf,inf,0
0.632812,-0.15625,inf,inf,inf,inf,inf,0
0.632812,-0.148438,inf,inf,inf,inf,inf,0
0.632812,-0.140625,inf,inf,inf,inf,inf,0
0.632812,-0.132812,inf,inf,inf,inf,inf,0
0.632812,-0.125,inf,inf,inf,inf,inf,0
0.632812,-0.117188,inf,inf,inf,inf,inf,0
0.632812,-0.109375,inf,inf,inf,inf,inf,0
0.632812,-0.101562,inf,inf,inf,inf,inf,0
0.632812,-0.09375,inf,inf,inf,inf,inf,0
0.632812,-0.0859375,inf,inf,inf,inf,inf,0
0.632812,-0.078125,inf,inf,inf,inf,inf,0
0.632812,-0.0703125,inf,inf,inf,inf,inf,0
0.632812,-0.0625,inf,inf,inf,inf,inf,0
0.632812,-0.0546875,inf,inf,inf,inf,inf,0
0.632812,-0.046875,inf,inf,inf,inf,inf,0
0.632812,-0.0390625,inf,inf,inf,inf,inf,0
0.632812,-0.03125,inf,inf,inf,inf,inf,0
0.632812,-0.0234375,inf,inf,inf,inf,inf,0
0.632812,-0.015625,inf,inf,inf,inf,inf,0
0.632812,-0.0078125,inf,inf,inf,inf,inf,0
0.632812,0,inf,inf,inf,inf,inf,0
0.632812,0.0078125,inf,inf,inf,inf,inf,0
0.632812,0.015625,inf,inf,inf,inf,inf,0
0.632812,0.0234375,inf,inf,inf,inf,inf,0
0.632812,0.03125,inf,inf,inf,inf,inf,0
0.632812,0.0390625,inf,inf,inf,inf,inf,0
0.632812,0.046875,inf,inf,inf,inf,inf,0
0.632812,0.0546875,inf,inf,inf,inf,inf,0
0.632812,0.0625,inf,inf,inf,inf,inf,0
0.632812,0.0703125,inf,inf,inf,inf,inf,0
0.632812,0.078125,inf,inf,inf,inf,inf,0
0.632812,0.0859375,inf,inf,inf,inf,inf,0
0.632812,0.09375,inf,inf,inf,inf,inf,0
0.632812,0.101562,inf,inf,inf,inf,inf,0
0.632812,0.109375,inf,inf,inf,inf,inf,0
0.632812,0.117188,inf,inf,inf,inf,inf,0
0.632812,0.125,inf,inf,inf,inf,inf,0
0.632812,0.132812,inf,inf,inf,inf,inf,0
0.632812,0.140625,inf,inf,inf,inf,inf,0
0.632812,0.148438,inf,inf,inf,inf,inf,0
0.632812,0.15625,inf,inf,inf,inf,inf,0
0.632812,0.164062,inf,inf,inf,inf,inf,0
0.632812,0.171875,inf,inf,inf,inf,inf,0
0.632812,0.179688,inf,inf,inf,inf,inf,0
0.632812,0.1875,inf,inf,inf,inf,inf,0
0.632812,0.195312,inf,inf,inf,inf,inf,0
0.632812,0.203125,inf,inf,inf,inf,inf,0
0.632812,0.210938,inf,inf,inf,inf,inf,0
0.632812,0.21875,inf,inf,inf,inf,inf,0
0.632812,0.226562,inf,inf,inf,inf,inf,0
0.632812,0.234375,inf,inf,inf,inf,inf,0
0.632812,0.242188,inf,inf,inf,inf,inf,0
0.632812,0.25,inf,inf,inf,inf,inf,0
0.632812,0.257812,inf,inf,inf,inf,inf,0
0.632812,0.265625,inf,inf,inf,inf,inf,0
0.632812,0.273438,inf,inf,inf,inf,inf,0
0.632812,0.28125,inf,inf,inf,inf,inf,0
0.632812,0.289062,inf,inf,inf,inf,inf,0
0.632812,0.296875,inf,inf,inf,inf,inf,0
0.632812,0.304688,inf,inf,inf,inf,inf,0
0.632812,0.3125,inf,inf,inf,inf,inf,0
0.632812,0.320312,inf,inf,inf,inf,inf,0
0.632812,0.328125,inf,inf,inf,inf,inf,0
0.632812,0.335938,inf,inf,inf,inf,inf,0
0.632812,0.34375,inf,inf,inf,inf,inf,0
0.632812,0.351562,inf,inf,inf,inf,inf,0
0.632812,0.359375,inf,inf,inf,inf,inf,0
0.632812,0.367188,inf,inf,inf,inf,inf,0
0.632812,0.375,inf,inf,inf,inf,inf,0
0.632812,0.382812,inf,inf,inf,inf,inf,0
0.632812,0.390625,inf,inf,inf,inf,inf,0
0.632812,0.398438,inf,inf,inf,inf,inf,0
0.632812,0.40625,inf,inf,inf,inf,inf,0
0.632812,0.414062,inf,inf,inf,inf,inf,0
0.632812,0.421875,inf,inf,inf,inf,inf,0
0.632812,0.429688,inf,inf,inf,inf,inf,0
0.632812,0.4375,inf,inf,inf,inf,inf,0
0.632812,0.445312,inf,inf,inf,inf,inf,0
0.632812,0.453125,inf,inf,inf,inf,inf,0
0.632812,0.460938,inf,inf,inf,inf,inf,0
0.632812,0.46875,inf,inf,inf,inf,inf,0
0.632812,0.476562,inf,inf,inf,inf,inf,0
0.632812,0.484375,inf,inf,inf,inf,inf,0
0.632812,0.492188,inf,inf,inf,inf,inf,0
0.632812,0.5,inf,inf,inf,inf,inf,0
0.632812,0.507812,inf,inf,inf,inf,inf,0
0.632812,0.515625,inf,inf,inf,inf,inf,0
0.632812,0.523438,inf,inf,inf,inf,inf,0
0.632812,0.53125,inf,inf,inf,inf,inf,0
0.632812,0.539062,inf,inf,inf,inf,inf,0
0.632812,0.546875,inf,inf,inf,inf,inf,0
0.632812,0.554688,inf,inf,inf,inf,inf,0
0.632812,0.5625,inf,inf,inf,inf,inf,0
0.632812,0.570312,inf,inf,inf,inf,inf,0
0.632812,0.578125,inf,inf,inf,inf,inf,0
0.632812,0.585938,inf,inf,inf,inf,inf,0
0.632812,0.59375,inf,inf,inf,inf,inf,0
0.632812,0.601562,inf,inf,inf,inf,inf,0
0.632812,0.609375,inf,inf,inf,inf,inf,0
0.632812,0.617188,inf,inf,inf,inf,inf,0
0.632812,0.625,inf,inf,inf,inf,inf,0
0.632812,0.632812,inf,inf,inf,inf,inf,0
0.632812,0.640625,inf,inf,inf,inf,inf,0
0.632812,0.648438,inf,inf,inf,inf,inf,0
0.632812,0.65625,inf,inf,inf,inf,inf,0
0.632812,0.664062,inf,inf,inf,inf,inf,0
0.632812,0.671875,inf,inf,inf,inf,inf,0
0.632812,0.679688,inf,inf,inf,inf,inf,0
0.632812,0.6875,inf,inf,inf,inf,inf,0
0.632812,0.695312,inf,inf,inf,inf,inf,0
0.632812,0.703125,inf,inf,inf,inf,inf,0
0.632812,0.710938,inf,inf,inf,inf,inf,0
0.632812,0.71875,inf,inf,inf,inf,inf,0
0.632812,0.726562,inf,inf,inf,inf,inf,0
0.632812,0.734375,inf,inf,inf,inf,inf,0
0.632812,0.742188,inf,inf,inf,inf,inf,0
0.632812,0.75,inf,inf,inf,inf,inf,0
0.632812,0.757812,inf,inf,inf,inf,inf,0
0.632812,0.765625,inf,inf,inf,inf,inf,0
0.632812,0.773438,inf,inf,inf,inf,inf,0
0.632812,0.78125,inf,inf,inf,inf,inf,0
0.632812,0.789062,inf,inf,inf,inf,inf,0
0.632812,0.796875,inf,inf,inf,inf,inf,0
0.632812,0.804688,inf,inf,inf,inf,inf,0
0.632812,0.8125,inf,inf,inf,inf,inf,0
0.632812,0.820312,inf,inf,inf,inf,inf,0
0.632812,0.828125,inf,inf,inf,inf,inf,0
0.632812,0.835938,inf,inf,inf,inf,inf,0
0.632812,0.84375,inf,inf,inf,inf,inf,0
0.632812,0.851562,inf,inf,inf,inf,inf,0
0.632812,0.859375,inf,inf,inf,inf,inf,0
0.632812,0.867188,inf,inf,inf,inf,inf,0
0.632812,0.875,inf,inf,inf,inf,inf,0
0.632812,0.882812,inf,inf,inf,inf,inf,0
0.632812,0.890625,inf,inf,inf,inf,inf,0
0.632812,0.898438,inf,inf,inf,inf,inf,0
0.632812,0.90625,inf,inf,inf,inf,inf,0
0.632812,0.914062,inf,inf,inf,inf,inf,0
0.632812,0.921875,inf,inf,inf,inf,inf,0
0.632812,0.929688,inf,inf,inf,inf,inf,0
0.632812,0.9375,inf,inf,inf,inf,inf,0
0.632812,0.945312,inf,inf,inf,inf,inf,0
0.632812,0.953125,inf,inf,inf,inf,inf,0
0.632812,0.960938,inf,inf,inf,inf,inf,0
0.632812,0.96875,inf,inf,inf,inf,inf,0
0.632812,0.976562,inf,inf,inf,inf,inf,0
0.632812,0.984375,inf,inf,inf,inf,inf,0
0.632812,0.992188,inf,inf,inf,inf,inf,0
0.632812,1,inf,inf,inf,inf,inf,0
0.640625,-1,inf,inf,inf,inf,inf,0
0.640625,-0.992188,inf,inf,inf,inf,inf,0
0.640625,-0.984375,inf,inf,inf,inf,inf,0
0.640625,-0.976562,inf,inf,inf,inf,inf,0
0.640625,-0.96875,inf,inf,inf,inf,inf,0
0.640625,-0.960938,inf,inf,inf,inf,inf,0
0.640625,-0.953125,inf,inf,inf,inf,inf,0
0.640625,-0.945312,inf,inf,inf,inf,inf,0
0.640625,-0.9375,inf,inf,inf,inf,inf,0
0.640625,-0.929688,inf,inf,inf,inf,inf,0
0.640625,-0.921875,inf,inf,inf,inf,inf,0
0.640625,-0.914062,inf,inf,inf,inf,inf,0
0.640625,-0.90625,inf,inf,inf,inf,inf,0
0.640625,-0.898438,inf,inf,inf,inf,inf,0
0.640625,-0.890625,inf,inf,inf,inf,inf,0
0.640625,-0.882812,inf,inf,inf,inf,inf,0
0.640625,-0.875,inf,inf,inf,inf,inf,0
0.640625,-0.867188,inf,inf,inf,inf,inf,0
0.640625,-0.859375,inf,inf,inf,inf,inf,0
0.640625,-0.851562,inf,inf,inf,inf,inf,0
0.640625,-0.84375,inf,inf,inf,inf,inf,0
0.640625,-0.835938,inf,inf,inf,inf,inf,0
0.640625,-0.828125,inf,inf,inf,inf,inf,0
0.640625,-0.820312,inf,inf,inf,inf,inf,0
0.640625,-0.8125,inf,inf,inf,inf,inf,0
0.640625,-0.804688,inf,inf,inf,inf,inf,0
0.640625,-0.796875,inf,inf,inf,inf,inf,0
0.640625,-0.789062,inf,inf,inf,inf,inf,0
0.640625,-0.78125,inf,inf,inf,inf,inf,0
0.640625,-0.773438,inf,inf,inf,inf,inf,0
0.640625,-0.765625,inf,inf,inf,inf,inf,0
0.640625,-0.757812,inf,inf,inf,inf,inf,0
0.640625,-0.75,inf,inf,inf,inf,inf,0
0.640625,-0.742188,inf,inf,inf,inf,inf,0
0.640625,-0.734375,inf,inf,inf,inf,inf,0
0.640625,-0.726562,inf,inf,inf,inf,inf,0
0.640625,-0.71875,inf,inf,inf,inf,inf,0
0.640625,-0.710938,inf,inf,inf,inf,inf,0
0.640625,-0.703125,inf,inf,inf,inf,inf,0
0.640625,-0.695312,inf,inf,inf,inf,inf,0
0.640625,-0.6875,inf,inf,inf,inf,inf,0
0.640625,-0.679688,inf,inf,inf,inf,inf,0
0.640625,-0.671875,inf,inf,inf,inf,inf,0
0.640625,-0.664062,inf,inf,inf,inf,inf,0
0.640625,-0.65625,inf,inf,inf,inf,inf,0
0.640625,-0.648438,inf,inf,inf,inf,inf,0
0.640625,-0.640625,inf,inf,inf,inf,inf,0
0.640625,-0.632812,inf,inf,inf,inf,inf,0
0.640625,-0.625,inf,inf,inf,inf,inf,0
0.640625,-0.617188,inf,inf,inf,inf,inf,0
0.640625,-0.609375,inf,inf,inf,inf,inf,0
0.640625,-0.601562,inf,inf,inf,inf,inf,0
0.640625,-0.59375,inf,inf,inf,inf,inf,0
0.640625,-0.585938,inf,inf,inf,inf,inf,0
0.640625,-0.578125,inf,inf,inf,inf,inf,0
0.640625,-0.570312,inf,inf,inf,inf,inf,0
0.640625,-0.5625,inf,inf,inf,inf,inf,0
0.640625,-0.554688,inf,inf,inf,inf,inf,0
0.640625,-0.546875,inf,inf,inf,inf,inf,0
0.640625,-0.539062,inf,inf,inf,inf,inf,0
0.640625,-0.53125,inf,inf,inf,inf,inf,0
0.640625,-0.523438,inf,inf,inf,inf,inf,0
0.640625,-0.515625,inf,inf,inf,inf,inf,0
0.640625,-0.507812,inf,inf,inf,inf,inf,0
0.640625,-0.5,inf,inf,inf,inf,inf,0
0.640625,-0.492188,inf,inf,inf,inf,inf,0
0.640625,-0.484375,inf,inf,inf,inf,inf,0
0.640625,-0.476562,inf,inf,inf,inf,inf,0
0.640625,-0.46875,inf,inf,inf,inf,inf,0
0.640625,-0.460938,inf,inf,inf,inf,inf,0
0.640625,-0.453125,inf,inf,inf,inf,inf,0
0.640625,-0.445312,inf,inf,inf,inf,inf,0
0.640625,-0.4375,inf,inf,inf,inf,inf,0
0.640625,-0.429688,inf,inf,inf,inf,inf,0
0.640625,-0.421875,inf,inf,inf,inf,inf,0
0.640625,-0.414062,inf,inf,inf,inf,inf,0
0.640625,-0.40625,inf,inf,inf,inf,inf,0
0.640625,-0.398438,inf,inf,inf,inf,inf,0
0.640625,-0.390625,inf,inf,inf,inf,inf,0
0.640625,-0.382812,inf,inf,inf,inf,inf,0
0.640625,-0.375,inf,inf,inf,inf,inf,0
0.640625,-0.367188,inf,inf,inf,inf,inf,0
0.640625,-0.359375,inf,inf,inf,inf,inf,0
0.640625,-0.351562,inf,inf,inf,inf,inf,0
0.640625,-0.34375,inf,inf,inf,inf,inf,0
0.640625,-0.335938,inf,inf,inf,inf,inf,0
0.640625,-0.328125,inf,inf,inf,inf,inf,0
0.640625,-0.320312,inf,inf,inf,inf,inf,0
0.640625,-0.3125,inf,inf,inf,inf,inf,0
0.640625,-0.304688,inf,inf,inf,inf,inf,0
0.640625,-0.296875,inf,inf,inf,inf,inf,0
0.640625,-0.289062,inf,inf,inf,inf,inf,0
0.640625,-0.28125,inf,inf,inf,inf,inf,0
0.640625,-0.273438,inf,inf,inf,inf,inf,0
0.640625,-0.265625,inf,inf,inf,inf,inf,0
0.640625,-0.257812,inf,inf,inf,inf,inf,0
0.640625,-0.25,inf,inf,inf,inf,inf,0
0.640625,-0.242188,inf,inf,inf,inf,inf,0
0.640625,-0.234375,inf,inf,inf,inf,inf,0
0.640625,-0.226562,inf,inf,inf,inf,inf,0
0.640625,-0.21875,inf,inf,inf,inf,inf,0
0.640625,-0.210938,inf,inf,inf,inf,inf,0
0.640625,-0.203125,inf,inf,inf,inf,inf,0
0.640625,-0.195312,inf,inf,inf,inf,inf,0
0.640625,-0.1875,inf,inf,inf,inf,inf,0
0.640625,-0.179688,inf,inf,inf,inf,inf,0
0.640625,-0.171875,inf,inf,inf,inf,inf,0
0.640625,-0.164062,inf,inf,inf,inf,inf,0
0.640625,-0.15625,inf,inf,inf,inf,inf,0
0.640625,-0.148438,inf,inf,inf,inf,inf,0
0.640625,-0.140625,inf,inf,inf,inf,inf,0
0.640625,-0.132812,inf,inf,inf,inf,inf,0
0.640625,-0.125,inf,inf,inf,inf,inf,0
0.640625,-0.117188,inf,inf,inf,inf,inf,0
0.640625,-0.109375,inf,inf,inf,inf,inf,0
0.640625,-0.101562,inf,inf,inf,inf,inf,0
0.640625,-0.09375,inf,inf,inf,inf,inf,0
0.640625,-0.0859375,inf,inf,inf,inf,inf,0
0.640625,-0.078125,inf,inf,inf,inf,inf,0
0.640625,-0.0703125,inf,inf,inf,inf,inf,0
0.640625,-0.0625,inf,inf,inf,inf,inf,0
0.640625,-0.0546875,inf,inf,inf,inf,inf,0
0.640625,-0.046875,inf,inf,inf,inf,inf,0
0.640625,-0.0390625,inf,inf,inf,inf,inf,0
0.640625,-0.03125,inf,inf,inf,inf,inf,0
0.640625,-0.0234375,inf,inf,inf,inf,inf,0
0.640625,-0.015625,inf,inf,inf,inf,inf,0
0.640625,-0.0078125,inf,inf,inf,inf,inf,0
0.640625,0,inf,inf,inf,inf,inf,0
0.640625,0.0078125,inf,inf,inf,inf,inf,0
0.640625,0.015625,inf,inf,inf,inf,inf,0
0.640625,0.0234375,inf,inf,inf,inf,inf,0
0.640625,0.03125,inf,inf,inf,inf,inf,0
0.640625,0.0390625,inf,inf,inf,inf,inf,0
0.640625,0.046875,inf,inf,inf,inf,inf,0
0.640625,0.0546875,inf,inf,inf,inf,inf,0
0.640625,0.0625,inf,inf,inf,inf,inf,0
0.640625,0.0703125,inf,inf,inf,inf,inf,0
0.640625,0.078125,inf,inf,inf,inf,inf,0
0.640625,0.0859375,inf,inf,inf,inf,inf,0
0.640625,0.09375,inf,inf,inf,inf,inf,0
0.640625,0.101562,inf,inf,inf,inf,inf,0
0.640625,0.109375,inf,inf,inf,inf,inf,0
0.640625,0.117188,inf,inf,inf,inf,inf,0
0.640625,0.125,inf,inf,inf,inf,inf,0
0.640625,0.132812,inf,inf,inf,inf,inf,0
0.640625,0.140625,inf,inf,inf,inf,inf,0
0.640625,0.148438,inf,inf,inf,inf,inf,0
0.640625,0.15625,inf,inf,inf,inf,inf,0
0.640625,0.164062,inf,inf,inf,inf,inf,0
0.640625,0.171875,inf,inf,inf,inf,inf,0
0.640625,0.179688,inf,inf,inf,inf,inf,0
0.640625,0.1875,inf,inf,inf,inf,inf,0
0.640625,0.195312,inf,inf,inf,inf,inf,0
0.640625,0.203125,inf,inf,inf,inf,inf,0
0.640625,0.210938,inf,inf,inf,inf,inf,0
0.640625,0.21875,inf,inf,inf,inf,inf,0
0.640625,0.226562,inf,inf,inf,inf,inf,0
0.640625,0.234375,inf,inf,inf,inf,inf,0
0.640625,0.242188,inf,inf,inf,inf,inf,0
0.640625,0.25,inf,inf,inf,inf,inf,0
0.640625,0.257812,inf,inf,inf,inf,inf,0
0.640625,0.265625,inf,inf,inf,inf,inf,0
0.640625,0.273438,inf,inf,inf,inf,inf,0
0.640625,0.28125,inf,inf,inf,inf,inf,0
0.640625,0.289062,inf,inf,inf,inf,inf,0
0.640625,0.296875,inf,inf,inf,inf,inf,0
0.640625,0.304688,inf,inf,inf,inf,inf,0
0.640625,0.3125,inf,inf,inf,inf,inf,0
0.640625,0.320312,inf,inf,inf,inf,inf,0
0.640625,0.328125,inf,inf,inf,inf,inf,0
0.640625,0.335938,inf,inf,inf,inf,inf,0
0.640625,0.34375,inf,inf,inf,inf,inf,0
0.640625,0.351562,inf,inf,inf,inf,inf,0
0.640625,0.359375,inf,inf,inf,inf,inf,0
0.640625,0.367188,inf,inf,inf,inf,inf,0
0.640625,0.375,inf,inf,inf,inf,inf,0
0.640625,0.382812,inf,inf,inf,inf,inf,0
0.640625,0.390625,inf,inf,inf,inf,inf,0
0.640625,0.398438,inf,inf,inf,inf,inf,0
0.640625,0.40625,inf,inf,inf,inf,inf,0
0.640625,0.414062,inf,inf,inf,inf,inf,0
0.640625,0.421875,inf,inf,inf,inf,inf,0
0.640625,0.429688,inf,inf,inf,inf,inf,0
0.640625,0.4375,inf,inf,inf,inf,inf,0
0.640625,0.445312,inf,inf,inf,inf,inf,0
0.640625,0.453125,inf,inf,inf,inf,inf,0
0.640625,0.460938,inf,inf,inf,inf,inf,0
0.640625,0.46875,inf,inf,inf,inf,inf,0
0.640625,0.476562,inf,inf,inf,inf,inf,0
0.640625,0.484375,inf,inf,inf,inf,inf,0
0.640625,0.492188,inf,inf,inf,inf,inf,0
0.640625,0.5,inf,inf,inf,inf,inf,0
0.640625,0.507812,inf,inf,inf,inf,inf,0
0.640625,0.515625,inf,inf,inf,inf,inf,0
